[2026-01-08 05:57:53,462] INFO PIPELINE: FLOW ('192.168.50.36', '172.66.164.239', 51898, 443, 6) DECISION=NORMAL FEATURES={'pkt_rate': 28.792023938070745, 'byte_rate': 2866.2459830349426, 'mean_pkt_size': 99.55, 'var_pkt_size': 12172.447500000004, 'mean_inter_arrival': 0.03655983272351717, 'var_inter_arrival': 0.013702362233124321, 'pkt_size_entropy': 3.852483500912938, 'direction_ratio': 0.0, 'flow_duration': 0.6946368217468262}
[2026-01-08 05:57:56,135] INFO PIPELINE: FLOW ('104.20.29.66', '192.168.50.36', 443, 50828, 6) DECISION=ATTACK FEATURES={'pkt_rate': 52.48491613998921, 'byte_rate': 78263.55402083973, 'mean_pkt_size': 1491.1627906976744, 'var_pkt_size': 4842104.461871282, 'mean_inter_arrival': 0.019506738299415224, 'var_inter_arrival': 0.004522735767507448, 'pkt_size_entropy': 4.460445332974857, 'direction_ratio': 43.0, 'flow_duration': 0.8192830085754395}
[2026-01-08 05:57:56,739] INFO PIPELINE: FLOW ('192.168.50.36', '142.250.66.14', 53180, 443, 6) DECISION=NORMAL FEATURES={'pkt_rate': 10.411288664610783, 'byte_rate': 1142.1796093823007, 'mean_pkt_size': 109.70588235294117, 'var_pkt_size': 13991.031141868514, 'mean_inter_arrival': 0.10205268859863281, 'var_inter_arrival': 0.08317211100528965, 'pkt_size_entropy': 3.6128652949782825, 'direction_ratio': 0.0, 'flow_duration': 1.632843017578125}
[2026-01-08 05:57:56,740] INFO PIPELINE: FLOW ('142.250.66.14', '192.168.50.36', 443, 53180, 6) DECISION=NORMAL FEATURES={'pkt_rate': 9.209219442384194, 'byte_rate': 4643.902390812937, 'mean_pkt_size': 504.26666666666665, 'var_pkt_size': 802029.6622222223, 'mean_inter_arrival': 0.11634303842272077, 'var_inter_arrival': 0.10145822798841228, 'pkt_size_entropy': 2.3663276042735757, 'direction_ratio': 15.0, 'flow_duration': 1.6288025379180908}
[2026-01-08 05:57:57,061] INFO PIPELINE: FLOW ('192.168.50.36', '172.66.164.239', 51912, 443, 6) DECISION=NORMAL FEATURES={'pkt_rate': 19.781257037483332, 'byte_rate': 1969.2241380814655, 'mean_pkt_size': 99.55, 'var_pkt_size': 12172.447500000004, 'mean_inter_arrival': 0.05321358379564787, 'var_inter_arrival': 0.014304465361763608, 'pkt_size_entropy': 3.852483500912938, 'direction_ratio': 0.0, 'flow_duration': 1.0110580921173096}
[2026-01-08 05:57:57,061] INFO PIPELINE: FLOW ('172.66.164.239', '192.168.50.36', 443, 51912, 6) DECISION=NORMAL FEATURES={'pkt_rate': 26.758653672119078, 'byte_rate': 52145.678578230276, 'mean_pkt_size': 1948.7407407407406, 'var_pkt_size': 8695585.821673525, 'mean_inter_arrival': 0.03880843749413124, 'var_inter_arrival': 0.010928738558339028, 'pkt_size_entropy': 3.505713079479443, 'direction_ratio': 27.0, 'flow_duration': 1.009019374847412}
[2026-01-08 05:57:57,563] INFO PIPELINE: FLOW ('192.168.50.36', '142.250.66.14', 53194, 443, 6) DECISION=NORMAL FEATURES={'pkt_rate': 24.672536116410164, 'byte_rate': 2515.3650570680165, 'mean_pkt_size': 101.95, 'var_pkt_size': 12031.4475, 'mean_inter_arrival': 0.042664101249293276, 'var_inter_arrival': 0.019549980813721113, 'pkt_size_entropy': 3.875256883942545, 'direction_ratio': 0.0, 'flow_duration': 0.8106179237365723}
[2026-01-08 05:57:57,563] INFO PIPELINE: FLOW ('142.250.66.14', '192.168.50.36', 443, 53194, 6) DECISION=NORMAL FEATURES={'pkt_rate': 22.328550033005957, 'byte_rate': 9585.150339168724, 'mean_pkt_size': 429.27777777777777, 'var_pkt_size': 309272.5339506173, 'mean_inter_arrival': 0.047420165118049175, 'var_inter_arrival': 0.026721528314671478, 'pkt_size_entropy': 3.0667040398589975, 'direction_ratio': 18.0, 'flow_duration': 0.8061428070068359}
[2026-01-08 05:57:58,173] INFO PIPELINE: FLOW ('192.168.50.36', '104.20.29.66', 50836, 443, 6) DECISION=NORMAL FEATURES={'pkt_rate': 22.02850262731515, 'byte_rate': 2289.740467539258, 'mean_pkt_size': 103.94444444444444, 'var_pkt_size': 13331.83024691358, 'mean_inter_arrival': 0.04806606909807991, 'var_inter_arrival': 0.009082020083254578, 'pkt_size_entropy': 3.6858418431879567, 'direction_ratio': 0.0, 'flow_duration': 0.8171231746673584}
[2026-01-08 05:57:58,174] INFO PIPELINE: FLOW ('104.20.29.66', '192.168.50.36', 443, 50836, 6) DECISION=NORMAL FEATURES={'pkt_rate': 27.030846760432507, 'byte_rate': 69891.94032365648, 'mean_pkt_size': 2585.6363636363635, 'var_pkt_size': 13593322.413223142, 'mean_inter_arrival': 0.038756427310761954, 'var_inter_arrival': 0.007659447335440012, 'pkt_size_entropy': 3.1332785661831712, 'direction_ratio': 22.0, 'flow_duration': 0.813884973526001}
[2026-01-08 05:57:58,382] INFO PIPELINE: FLOW ('192.168.50.36', '142.250.66.14', 53198, 443, 6) DECISION=NORMAL FEATURES={'pkt_rate': 17.194773889123475, 'byte_rate': 2046.1780928056935, 'mean_pkt_size': 119.0, 'var_pkt_size': 16783.0, 'mean_inter_arrival': 0.06263083678025466, 'var_inter_arrival': 0.015253036694390614, 'pkt_size_entropy': 3.290104415515754, 'direction_ratio': 0.0, 'flow_duration': 0.8142008781433105}
[2026-01-08 05:57:58,383] INFO PIPELINE: FLOW ('142.250.66.14', '192.168.50.36', 443, 53198, 6) DECISION=NORMAL FEATURES={'pkt_rate': 13.564716300588367, 'byte_rate': 8225.150702265855, 'mean_pkt_size': 606.3636363636364, 'var_pkt_size': 1049490.7768595042, 'mean_inter_arrival': 0.0810927391052246, 'var_inter_arrival': 0.02166444341725309, 'pkt_size_entropy': 1.86554600434739, 'direction_ratio': 11.0, 'flow_duration': 0.8109273910522461}
[2026-01-08 05:57:59,714] INFO PIPELINE: FLOW ('192.168.50.36', '104.20.29.66', 50842, 443, 6) DECISION=NORMAL FEATURES={'pkt_rate': 25.474948096264463, 'byte_rate': 2424.550494900996, 'mean_pkt_size': 95.17391304347827, 'var_pkt_size': 10721.795841209832, 'mean_inter_arrival': 0.04103853485801003, 'var_inter_arrival': 0.00731654464951976, 'pkt_size_entropy': 4.084308816560508, 'direction_ratio': 0.0, 'flow_duration': 0.9028477668762207}
[2026-01-08 05:57:59,714] INFO PIPELINE: FLOW ('104.20.29.66', '192.168.50.36', 443, 50842, 6) DECISION=ATTACK FEATURES={'pkt_rate': 57.73704082845516, 'byte_rate': 66671.8478966586, 'mean_pkt_size': 1154.75, 'var_pkt_size': 2208457.3028846155, 'mean_inter_arrival': 0.017659509883207435, 'var_inter_arrival': 0.0035380666002186737, 'pkt_size_entropy': 4.769518147741776, 'direction_ratio': 52.0, 'flow_duration': 0.9006350040435791}
[2026-01-08 05:57:59,715] INFO PIPELINE: FLOW ('192.168.50.36', '142.250.66.14', 56310, 443, 6) DECISION=NORMAL FEATURES={'pkt_rate': 25.808734319753235, 'byte_rate': 2579.6444446267637, 'mean_pkt_size': 99.95238095238095, 'var_pkt_size': 11538.331065759638, 'mean_inter_arrival': 0.04068390130996704, 'var_inter_arrival': 0.01153014245197866, 'pkt_size_entropy': 3.951728011200919, 'direction_ratio': 0.0, 'flow_duration': 0.8136780261993408}
[2026-01-08 05:57:59,715] INFO PIPELINE: FLOW ('142.250.66.14', '192.168.50.36', 443, 56310, 6) DECISION=NORMAL FEATURES={'pkt_rate': 24.68401425731014, 'byte_rate': 9668.728384588381, 'mean_pkt_size': 391.7, 'var_pkt_size': 280297.11, 'mean_inter_arrival': 0.04264426231384277, 'var_inter_arrival': 0.014039263329035939, 'pkt_size_entropy': 3.2033734181875873, 'direction_ratio': 20.0, 'flow_duration': 0.8102409839630127}
[2026-01-08 05:57:59,716] INFO PIPELINE: FLOW ('192.168.50.36', '104.20.29.66', 47342, 443, 6) DECISION=NORMAL FEATURES={'pkt_rate': 31.101823346116586, 'byte_rate': 2960.082230636922, 'mean_pkt_size': 95.17391304347827, 'var_pkt_size': 10721.795841209832, 'mean_inter_arrival': 0.03361393104900013, 'var_inter_arrival': 0.0054378599727157246, 'pkt_size_entropy': 4.084308816560508, 'direction_ratio': 0.0, 'flow_duration': 0.7395064830780029}
[2026-01-08 05:57:59,716] INFO PIPELINE: FLOW ('104.20.29.66', '192.168.50.36', 443, 47342, 6) DECISION=ATTACK FEATURES={'pkt_rate': 47.51960094067683, 'byte_rate': 86458.51965435145, 'mean_pkt_size': 1819.4285714285713, 'var_pkt_size': 6182203.1591836745, 'mean_inter_arrival': 0.02166288740494672, 'var_inter_arrival': 0.003742145931537342, 'pkt_size_entropy': 3.97507743659638, 'direction_ratio': 35.0, 'flow_duration': 0.7365381717681885}
[2026-01-08 05:58:00,020] INFO PIPELINE: FLOW ('192.168.50.36', '142.250.66.14', 56312, 443, 6) DECISION=NORMAL FEATURES={'pkt_rate': 18.40343154805782, 'byte_rate': 2102.89877822474, 'mean_pkt_size': 114.26666666666667, 'var_pkt_size': 15401.795555555553, 'mean_inter_arrival': 0.058218955993652344, 'var_inter_arrival': 0.016499560117503215, 'pkt_size_entropy': 3.41996378763803, 'direction_ratio': 0.0, 'flow_duration': 0.8150653839111328}
[2026-01-08 05:58:00,021] INFO PIPELINE: FLOW ('142.250.66.14', '192.168.50.36', 443, 56312, 6) DECISION=NORMAL FEATURES={'pkt_rate': 19.72669177396844, 'byte_rate': 8552.75380225119, 'mean_pkt_size': 433.5625, 'var_pkt_size': 771494.62109375, 'mean_inter_arrival': 0.05407225290934245, 'var_inter_arrival': 0.015048809778256528, 'pkt_size_entropy': 2.194733476994584, 'direction_ratio': 16.0, 'flow_duration': 0.8110837936401367}
[2026-01-08 05:58:00,430] INFO PIPELINE: FLOW ('192.168.50.36', '104.20.29.66', 47358, 443, 6) DECISION=NORMAL FEATURES={'pkt_rate': 25.132395400877293, 'byte_rate': 2501.9299621573346, 'mean_pkt_size': 99.55, 'var_pkt_size': 12172.447500000002, 'mean_inter_arrival': 0.041883456079583416, 'var_inter_arrival': 0.007840213681300742, 'pkt_size_entropy': 3.852483500912938, 'direction_ratio': 0.0, 'flow_duration': 0.795785665512085}
[2026-01-08 05:58:00,430] INFO PIPELINE: FLOW ('104.20.29.66', '192.168.50.36', 443, 47358, 6) DECISION=NORMAL FEATURES={'pkt_rate': 31.488362162290397, 'byte_rate': 70052.7890696907, 'mean_pkt_size': 2224.72, 'var_pkt_size': 11101118.201600004, 'mean_inter_arrival': 0.033081005016962685, 'var_inter_arrival': 0.006449703703433723, 'pkt_size_entropy': 3.2633543838083106, 'direction_ratio': 25.0, 'flow_duration': 0.7939441204071045}
[2026-01-08 05:58:01,045] INFO PIPELINE: FLOW ('192.168.50.36', '142.250.66.14', 56324, 443, 6) DECISION=NORMAL FEATURES={'pkt_rate': 18.51745152876369, 'byte_rate': 2082.5960486016234, 'mean_pkt_size': 112.46666666666667, 'var_pkt_size': 15455.315555555555, 'mean_inter_arrival': 0.05786047663007464, 'var_inter_arrival': 0.01663909509598198, 'pkt_size_entropy': 3.4088524172688963, 'direction_ratio': 0.0, 'flow_duration': 0.8100466728210449}
[2026-01-08 05:58:01,045] INFO PIPELINE: FLOW ('142.250.66.14', '192.168.50.36', 443, 56324, 6) DECISION=NORMAL FEATURES={'pkt_rate': 21.070209141345863, 'byte_rate': 9510.100867149811, 'mean_pkt_size': 451.3529411764706, 'var_pkt_size': 728073.2871972317, 'mean_inter_arrival': 0.05042664706707001, 'var_inter_arrival': 0.01463347773601753, 'pkt_size_entropy': 2.464375616813615, 'direction_ratio': 17.0, 'flow_duration': 0.8068263530731201}
[2026-01-08 05:58:01,271] INFO PIPELINE: FLOW ('192.168.50.36', '104.20.29.66', 47360, 443, 6) DECISION=NORMAL FEATURES={'pkt_rate': 21.380497474784576, 'byte_rate': 2285.1978771578574, 'mean_pkt_size': 106.88235294117646, 'var_pkt_size': 14211.868512110728, 'mean_inter_arrival': 0.04969482123851776, 'var_inter_arrival': 0.01151927287068033, 'pkt_size_entropy': 3.583781248835872, 'direction_ratio': 0.0, 'flow_duration': 0.7951171398162842}
[2026-01-08 05:58:01,271] INFO PIPELINE: FLOW ('104.20.29.66', '192.168.50.36', 443, 47360, 6) DECISION=NORMAL FEATURES={'pkt_rate': 35.17256073035456, 'byte_rate': 58709.28467337789, 'mean_pkt_size': 1669.1785714285713, 'var_pkt_size': 5388565.36096939, 'mean_inter_arrival': 0.029484263172856084, 'var_inter_arrival': 0.007340872947525834, 'pkt_size_entropy': 3.7113508319738693, 'direction_ratio': 28.0, 'flow_duration': 0.7960751056671143}
[2026-01-08 05:58:02,683] INFO PIPELINE: FLOW ('192.168.50.36', '192.168.50.1', 22, 36262, 6) DECISION=ATTACK FEATURES={'pkt_rate': 40.55945194018561, 'byte_rate': 51470.84583324976, 'mean_pkt_size': 1269.0222222222221, 'var_pkt_size': 4386844.732839507, 'mean_inter_arrival': 0.024700907917765826, 'var_inter_arrival': 0.017847380444332966, 'pkt_size_entropy': 7.845789806140006, 'direction_ratio': 0.0, 'flow_duration': 13.313789367675781}
[2026-01-08 05:58:02,684] INFO PIPELINE: FLOW ('192.168.50.1', '192.168.50.36', 36262, 22, 6) DECISION=ATTACK FEATURES={'pkt_rate': 14.04603571255885, 'byte_rate': 943.2626549642463, 'mean_pkt_size': 67.15508021390374, 'var_pkt_size': 40.24867739998283, 'mean_inter_arrival': 0.0715772310892741, 'var_inter_arrival': 0.04890868219163929, 'pkt_size_entropy': 7.541318582632014, 'direction_ratio': 0.0, 'flow_duration': 13.31336498260498}
[2026-01-08 05:58:02,685] INFO PIPELINE: FLOW ('192.168.50.36', '142.250.66.14', 56338, 443, 6) DECISION=NORMAL FEATURES={'pkt_rate': 14.697221168561649, 'byte_rate': 1587.2998862046582, 'mean_pkt_size': 108.0, 'var_pkt_size': 19590.166666666668, 'mean_inter_arrival': 0.07422553409229625, 'var_inter_arrival': 0.016995996493282407, 'pkt_size_entropy': 2.915424634408455, 'direction_ratio': 0.0, 'flow_duration': 0.8164808750152588}
[2026-01-08 05:58:02,685] INFO PIPELINE: FLOW ('142.250.66.14', '192.168.50.36', 443, 56338, 6) DECISION=NORMAL FEATURES={'pkt_rate': 13.546117290174301, 'byte_rate': 8211.410008262023, 'mean_pkt_size': 606.1818181818181, 'var_pkt_size': 1044331.785123967, 'mean_inter_arrival': 0.08120408058166503, 'var_inter_arrival': 0.02085986979579047, 'pkt_size_entropy': 1.8850837923797328, 'direction_ratio': 11.0, 'flow_duration': 0.8120408058166504}
[2026-01-08 05:58:02,686] INFO PIPELINE: FLOW ('192.168.50.36', '172.66.164.239', 46910, 443, 6) DECISION=NORMAL FEATURES={'pkt_rate': 31.07212310785329, 'byte_rate': 2831.1484477886324, 'mean_pkt_size': 91.11538461538461, 'var_pkt_size': 9610.948224852069, 'mean_inter_arrival': 0.03347051620483398, 'var_inter_arrival': 0.006814218366358182, 'pkt_size_entropy': 4.282263658704279, 'direction_ratio': 0.0, 'flow_duration': 0.8367629051208496}
[2026-01-08 05:58:02,686] INFO PIPELINE: FLOW ('172.66.164.239', '192.168.50.36', 443, 46910, 6) DECISION=ATTACK FEATURES={'pkt_rate': 39.55306408153853, 'byte_rate': 76182.79715414152, 'mean_pkt_size': 1926.090909090909, 'var_pkt_size': 8506338.203856748, 'mean_inter_arrival': 0.02607256919145584, 'var_inter_arrival': 0.005470484324658409, 'pkt_size_entropy': 3.689116206551041, 'direction_ratio': 33.0, 'flow_duration': 0.8343222141265869}
[2026-01-08 05:58:02,686] INFO PIPELINE: FLOW ('192.168.50.36', '142.250.66.14', 56350, 443, 6) DECISION=NORMAL FEATURES={'pkt_rate': 18.55815558695389, 'byte_rate': 2151.508837714188, 'mean_pkt_size': 115.93333333333334, 'var_pkt_size': 15259.79555555556, 'mean_inter_arrival': 0.05773356982639858, 'var_inter_arrival': 0.01639957293011497, 'pkt_size_entropy': 3.436653861163727, 'direction_ratio': 0.0, 'flow_duration': 0.8082699775695801}
[2026-01-08 05:58:02,687] INFO PIPELINE: FLOW ('142.250.66.14', '192.168.50.36', 443, 56350, 6) DECISION=NORMAL FEATURES={'pkt_rate': 19.876887388462738, 'byte_rate': 9462.640702370043, 'mean_pkt_size': 476.0625, 'var_pkt_size': 779274.55859375, 'mean_inter_arrival': 0.05366366704305013, 'var_inter_arrival': 0.015127285442459249, 'pkt_size_entropy': 2.3420800803629405, 'direction_ratio': 16.0, 'flow_duration': 0.804955005645752}
[2026-01-08 05:58:02,687] INFO PIPELINE: FLOW ('192.168.50.36', '172.66.164.239', 46914, 443, 6) DECISION=NORMAL FEATURES={'pkt_rate': 37.38931994523049, 'byte_rate': 3462.2510269283434, 'mean_pkt_size': 92.6, 'var_pkt_size': 10108.88, 'mean_inter_arrival': 0.027860005696614582, 'var_inter_arrival': 0.004928094991572923, 'pkt_size_entropy': 4.20802473400702, 'direction_ratio': 0.0, 'flow_duration': 0.66864013671875}
[2026-01-08 05:58:02,687] INFO PIPELINE: FLOW ('172.66.164.239', '192.168.50.36', 443, 46914, 6) DECISION=ATTACK FEATURES={'pkt_rate': 58.540356979896394, 'byte_rate': 94955.46109098067, 'mean_pkt_size': 1622.051282051282, 'var_pkt_size': 4468275.997370151, 'mean_inter_arrival': 0.017531765134711014, 'var_inter_arrival': 0.0032639123835921393, 'pkt_size_entropy': 4.353713935035462, 'direction_ratio': 39.0, 'flow_duration': 0.6662070751190186}
[2026-01-08 05:58:03,298] INFO PIPELINE: FLOW ('192.168.50.36', '142.250.66.14', 56364, 443, 6) DECISION=NORMAL FEATURES={'pkt_rate': 21.018601667735727, 'byte_rate': 2305.864241783949, 'mean_pkt_size': 109.70588235294117, 'var_pkt_size': 13991.031141868514, 'mean_inter_arrival': 0.05055046081542969, 'var_inter_arrival': 0.01241496248665186, 'pkt_size_entropy': 3.6128652949782825, 'direction_ratio': 0.0, 'flow_duration': 0.808807373046875}
[2026-01-08 05:58:03,298] INFO PIPELINE: FLOW ('142.250.66.14', '192.168.50.36', 443, 56364, 6) DECISION=NORMAL FEATURES={'pkt_rate': 25.803638332297737, 'byte_rate': 12284.14457356949, 'mean_pkt_size': 476.0625, 'var_pkt_size': 776003.43359375, 'mean_inter_arrival': 0.041337839762369794, 'var_inter_arrival': 0.01504594391900102, 'pkt_size_entropy': 2.3592713395527696, 'direction_ratio': 16.0, 'flow_duration': 0.6200675964355469}
[2026-01-08 05:58:05,755] INFO PIPELINE: FLOW ('192.168.50.36', '142.250.66.14', 56368, 443, 6) DECISION=NORMAL FEATURES={'pkt_rate': 11.92994297493834, 'byte_rate': 1345.8466918602314, 'mean_pkt_size': 112.8125, 'var_pkt_size': 14701.40234375, 'mean_inter_arrival': 0.08941087722778321, 'var_inter_arrival': 0.07583870577391885, 'pkt_size_entropy': 3.5209725783562837, 'direction_ratio': 0.0, 'flow_duration': 1.341163158416748}
[2026-01-08 05:58:05,755] INFO PIPELINE: FLOW ('142.250.66.14', '192.168.50.36', 443, 56368, 6) DECISION=NORMAL FEATURES={'pkt_rate': 13.463321207616536, 'byte_rate': 5778.756647224742, 'mean_pkt_size': 429.22222222222223, 'var_pkt_size': 478126.28395061725, 'mean_inter_arrival': 0.07864504701950971, 'var_inter_arrival': 0.06686246479694445, 'pkt_size_entropy': 2.833253604411988, 'direction_ratio': 18.0, 'flow_duration': 1.336965799331665}
[2026-01-08 05:58:05,756] INFO PIPELINE: FLOW ('192.168.50.36', '142.250.66.14', 56372, 443, 6) DECISION=NORMAL FEATURES={'pkt_rate': 20.695102415404907, 'byte_rate': 2407.530247658771, 'mean_pkt_size': 116.33333333333333, 'var_pkt_size': 15483.155555555555, 'mean_inter_arrival': 0.051772083554949076, 'var_inter_arrival': 0.013423642977369008, 'pkt_size_entropy': 3.4244098339145337, 'direction_ratio': 0.0, 'flow_duration': 0.7248091697692871}
[2026-01-08 05:58:05,756] INFO PIPELINE: FLOW ('142.250.66.14', '192.168.50.36', 443, 56372, 6) DECISION=NORMAL FEATURES={'pkt_rate': 22.19284056302182, 'byte_rate': 10563.792107998388, 'mean_pkt_size': 476.0, 'var_pkt_size': 775972.375, 'mean_inter_arrival': 0.04806354840596517, 'var_inter_arrival': 0.012189870100366736, 'pkt_size_entropy': 2.3591354677868392, 'direction_ratio': 16.0, 'flow_duration': 0.7209532260894775}
[2026-01-08 05:58:06,369] INFO PIPELINE: FLOW ('192.168.50.36', '142.250.66.14', 56380, 443, 6) DECISION=NORMAL FEATURES={'pkt_rate': 27.762733787459045, 'byte_rate': 3035.9365947580213, 'mean_pkt_size': 109.3529411764706, 'var_pkt_size': 13789.287197231833, 'mean_inter_arrival': 0.038270726799964905, 'var_inter_arrival': 0.00992795667167079, 'pkt_size_entropy': 3.624617013604013, 'direction_ratio': 0.0, 'flow_duration': 0.6123316287994385}
[2026-01-08 05:58:06,369] INFO PIPELINE: FLOW ('142.250.66.14', '192.168.50.36', 443, 56380, 6) DECISION=NORMAL FEATURES={'pkt_rate': 31.215613647918914, 'byte_rate': 12781.972325305745, 'mean_pkt_size': 409.4736842105263, 'var_pkt_size': 459981.8282548476, 'mean_inter_arrival': 0.03381498654683431, 'var_inter_arrival': 0.008477304468493055, 'pkt_size_entropy': 2.8733377764244916, 'direction_ratio': 19.0, 'flow_duration': 0.6086697578430176}
[2026-01-08 05:58:07,802] INFO PIPELINE: FLOW ('192.168.50.36', '142.250.66.14', 56396, 443, 6) DECISION=NORMAL FEATURES={'pkt_rate': 12.296176837517097, 'byte_rate': 1253.595228584868, 'mean_pkt_size': 101.95, 'var_pkt_size': 12031.4475, 'mean_inter_arrival': 0.08560641188370555, 'var_inter_arrival': 0.08844130703997347, 'pkt_size_entropy': 3.875256883942545, 'direction_ratio': 0.0, 'flow_duration': 1.6265218257904053}
[2026-01-08 05:58:07,803] INFO PIPELINE: FLOW ('142.250.66.14', '192.168.50.36', 443, 56396, 6) DECISION=NORMAL FEATURES={'pkt_rate': 11.707163775443123, 'byte_rate': 4792.543149757716, 'mean_pkt_size': 409.36842105263156, 'var_pkt_size': 459517.70637119113, 'mean_inter_arrival': 0.09016321765051948, 'var_inter_arrival': 0.1024901819652369, 'pkt_size_entropy': 2.8736720557197932, 'direction_ratio': 19.0, 'flow_duration': 1.6229379177093506}
